GEO_ID,NAME,total_jobs
36061010602,"Census Tract 106.02, New York County, New York",2597.0
36061010800,"Census Tract 108, New York County, New York",5778.0
36061010900,"Census Tract 109, New York County, New York",115.0
36061011000,"Census Tract 110, New York County, New York",4016.0
36061011100,"Census Tract 111, New York County, New York",2611.0
36061011201,"Census Tract 112.01, New York County, New York",425.0
36061011202,"Census Tract 112.02, New York County, New York",180.0
36061011203,"Census Tract 112.03, New York County, New York",624.0
36061011300,"Census Tract 113, New York County, New York",72.0
36061011401,"Census Tract 114.01, New York County, New York",430.0
36061011402,"Census Tract 114.02, New York County, New York",729.0
36061011500,"Census Tract 115, New York County, New York",2269.0
36061011600,"Census Tract 116, New York County, New York",1922.0
36061011700,"Census Tract 117, New York County, New York",2857.0
36061011800,"Census Tract 118, New York County, New York",4252.0
36061011900,"Census Tract 119, New York County, New York",274.0
36061012000,"Census Tract 120, New York County, New York",1249.0
36061012100,"Census Tract 121, New York County, New York",4470.0
36061012200,"Census Tract 122, New York County, New York",837.0
36061012400,"Census Tract 124, New York County, New York",5378.0
36061012500,"Census Tract 125, New York County, New York",1620.0
36061012600,"Census Tract 126, New York County, New York",6765.0
36061012700,"Census Tract 127, New York County, New York",4262.0
36061012800,"Census Tract 128, New York County, New York",2197.0
36061012900,"Census Tract 129, New York County, New York",4563.0
36061013000,"Census Tract 130, New York County, New York",1365.0
36061013100,"Census Tract 131, New York County, New York",1767.0
36061013200,"Census Tract 132, New York County, New York",6121.0
36061013300,"Census Tract 133, New York County, New York",3462.0
36061013400,"Census Tract 134, New York County, New York",6844.0
36061013500,"Census Tract 135, New York County, New York",4261.0
36061013600,"Census Tract 136, New York County, New York",9369.0
36061013700,"Census Tract 137, New York County, New York",3364.0
36061013800,"Census Tract 138, New York County, New York",7343.0
36061013900,"Census Tract 139, New York County, New York",6297.0
36061014000,"Census Tract 140, New York County, New York",3529.0
36061014200,"Census Tract 142, New York County, New York",1722.0
36061014300,"Census Tract 143, New York County, New York",0.0
36061014401,"Census Tract 144.01, New York County, New York",2507.0
36061014402,"Census Tract 144.02, New York County, New York",3674.0
36061014500,"Census Tract 145, New York County, New York",2551.0
36061014601,"Census Tract 146.01, New York County, New York",2849.0
36061014602,"Census Tract 146.02, New York County, New York",4288.0
36061014700,"Census Tract 147, New York County, New York",2218.0
36061014801,"Census Tract 148.01, New York County, New York",1484.0
36061014802,"Census Tract 148.02, New York County, New York",3562.0
36061014900,"Census Tract 149, New York County, New York",2498.0
36061015001,"Census Tract 150.01, New York County, New York",815.0
36061015002,"Census Tract 150.02, New York County, New York",1703.0
36061015100,"Census Tract 151, New York County, New York",3876.0
36061015200,"Census Tract 152, New York County, New York",3078.0
36061015300,"Census Tract 153, New York County, New York",5194.0
36061015400,"Census Tract 154, New York County, New York",7649.0
36061015500,"Census Tract 155, New York County, New York",4720.0
36061015601,"Census Tract 156.01, New York County, New York",3286.0
36061015602,"Census Tract 156.02, New York County, New York",942.0
36061015700,"Census Tract 157, New York County, New York",5021.0
36061015801,"Census Tract 158.01, New York County, New York",2599.0
36061015802,"Census Tract 158.02, New York County, New York",2257.0
36061015900,"Census Tract 159, New York County, New York",4599.0
36061016001,"Census Tract 160.01, New York County, New York",1426.0
36061016002,"Census Tract 160.02, New York County, New York",1424.0
36061016100,"Census Tract 161, New York County, New York",3300.0
36061016200,"Census Tract 162, New York County, New York",3461.0
36061016300,"Census Tract 163, New York County, New York",3093.0
36061016400,"Census Tract 164, New York County, New York",2189.0
36061016500,"Census Tract 165, New York County, New York",3212.0
36061016600,"Census Tract 166, New York County, New York",3012.0
36061016700,"Census Tract 167, New York County, New York",3195.0
36061016800,"Census Tract 168, New York County, New York",1074.0
36061016900,"Census Tract 169, New York County, New York",4350.0
36061017000,"Census Tract 170, New York County, New York",2956.0
36061017100,"Census Tract 171, New York County, New York",4358.0
36061017200,"Census Tract 172, New York County, New York",1926.0
36061017300,"Census Tract 173, New York County, New York",4493.0
36061017401,"Census Tract 174.01, New York County, New York",1036.0
36061017402,"Census Tract 174.02, New York County, New York",974.0
36061017500,"Census Tract 175, New York County, New York",5020.0
36061017700,"Census Tract 177, New York County, New York",4055.0
36061017800,"Census Tract 178, New York County, New York",1557.0
36061017900,"Census Tract 179, New York County, New York",3997.0
36061018000,"Census Tract 180, New York County, New York",2990.0
36061018100,"Census Tract 181, New York County, New York",3306.0
36061018200,"Census Tract 182, New York County, New York",2511.0
36061018300,"Census Tract 183, New York County, New York",3654.0
36061018400,"Census Tract 184, New York County, New York",1937.0
36061018500,"Census Tract 185, New York County, New York",2237.0
36061018600,"Census Tract 186, New York County, New York",1795.0
36061018700,"Census Tract 187, New York County, New York",3479.0
36061018800,"Census Tract 188, New York County, New York",2178.0
36061018900,"Census Tract 189, New York County, New York",3935.0
36061019000,"Census Tract 190, New York County, New York",1403.0
36061019100,"Census Tract 191, New York County, New York",4278.0
36061019200,"Census Tract 192, New York County, New York",1029.0
36061019300,"Census Tract 193, New York County, New York",3697.0
36061019400,"Census Tract 194, New York County, New York",1841.0
36061019500,"Census Tract 195, New York County, New York",3283.0
36061019600,"Census Tract 196, New York County, New York",1135.0
36061019701,"Census Tract 197.01, New York County, New York",255.0
36061019702,"Census Tract 197.02, New York County, New York",1277.0
36061019800,"Census Tract 198, New York County, New York",966.0
36061019900,"Census Tract 199, New York County, New York",3089.0
36061020000,"Census Tract 200, New York County, New York",1595.0
36061020101,"Census Tract 201.01, New York County, New York",427.0
36061020102,"Census Tract 201.02, New York County, New York",1999.0
36061020300,"Census Tract 203, New York County, New York",550.0
36061020500,"Census Tract 205, New York County, New York",1522.0
36061020600,"Census Tract 206, New York County, New York",1295.0
36061020701,"Census Tract 207.01, New York County, New York",1308.0
36061020800,"Census Tract 208, New York County, New York",2199.0
36061020901,"Census Tract 209.01, New York County, New York",1102.0
36061021000,"Census Tract 210, New York County, New York",1571.0
36061021100,"Census Tract 211, New York County, New York",3518.0
36061021200,"Census Tract 212, New York County, New York",1441.0
36061021303,"Census Tract 213.03, New York County, New York",2573.0
36061021400,"Census Tract 214, New York County, New York",1399.0
36061021500,"Census Tract 215, New York County, New York",1591.0
36061021600,"Census Tract 216, New York County, New York",3555.0
36061021703,"Census Tract 217.03, New York County, New York",4.0
36061021800,"Census Tract 218, New York County, New York",2796.0
36061021900,"Census Tract 219, New York County, New York",1528.0
36061022000,"Census Tract 220, New York County, New York",2623.0
36061022102,"Census Tract 221.02, New York County, New York",1192.0
36061022200,"Census Tract 222, New York County, New York",1239.0
36061022301,"Census Tract 223.01, New York County, New York",3723.0
36061022302,"Census Tract 223.02, New York County, New York",1195.0
36061022400,"Census Tract 224, New York County, New York",2290.0
36061022500,"Census Tract 225, New York County, New York",4275.0
36061022600,"Census Tract 226, New York County, New York",1744.0
36061022700,"Census Tract 227, New York County, New York",2539.0
36061022800,"Census Tract 228, New York County, New York",2383.0
36061022900,"Census Tract 229, New York County, New York",3827.0
36061023000,"Census Tract 230, New York County, New York",2791.0
36061023100,"Census Tract 231, New York County, New York",3431.0
36061023200,"Census Tract 232, New York County, New York",2937.0
36061023300,"Census Tract 233, New York County, New York",3423.0
36061023400,"Census Tract 234, New York County, New York",2242.0
36061023501,"Census Tract 235.01, New York County, New York",3415.0
36061023502,"Census Tract 235.02, New York County, New York",851.0
36061023600,"Census Tract 236, New York County, New York",2010.0
36061023700,"Census Tract 237, New York County, New York",3425.0
36061023801,"Census Tract 238.01, New York County, New York",3777.0
36061023802,"Census Tract 238.02, New York County, New York",805.0
36061023900,"Census Tract 239, New York County, New York",1220.0
36061024000,"Census Tract 240, New York County, New York",245.0
36061024100,"Census Tract 241, New York County, New York",3584.0
36061024200,"Census Tract 242, New York County, New York",1406.0
36061024301,"Census Tract 243.01, New York County, New York",2015.0
36061024302,"Census Tract 243.02, New York County, New York",1574.0
36061024500,"Census Tract 245, New York County, New York",7223.0
36061024700,"Census Tract 247, New York County, New York",3762.0
36061024900,"Census Tract 249, New York County, New York",507.0
36061025100,"Census Tract 251, New York County, New York",958.0
36061025300,"Census Tract 253, New York County, New York",5994.0
36061025500,"Census Tract 255, New York County, New York",2348.0
36061025700,"Census Tract 257, New York County, New York",2034.0
36061025900,"Census Tract 259, New York County, New York",1700.0
36061026100,"Census Tract 261, New York County, New York",5570.0
36061026300,"Census Tract 263, New York County, New York",3734.0
36061026500,"Census Tract 265, New York County, New York",3646.0
36061026700,"Census Tract 267, New York County, New York",683.0
36061026900,"Census Tract 269, New York County, New York",3436.0
36061027100,"Census Tract 271, New York County, New York",4021.0
36061027300,"Census Tract 273, New York County, New York",3368.0
36061027500,"Census Tract 275, New York County, New York",1537.0
36061027700,"Census Tract 277, New York County, New York",1782.0
36061027900,"Census Tract 279, New York County, New York",4509.0
36061028100,"Census Tract 281, New York County, New York",1416.0
36061028300,"Census Tract 283, New York County, New York",3239.0
36061028500,"Census Tract 285, New York County, New York",3318.0
36061028700,"Census Tract 287, New York County, New York",1867.0
36061029100,"Census Tract 291, New York County, New York",5054.0
36061029300,"Census Tract 293, New York County, New York",3776.0
36061029500,"Census Tract 295, New York County, New York",3572.0
36061029700,"Census Tract 297, New York County, New York",0.0
36061029900,"Census Tract 299, New York County, New York",1000.0
36061030300,"Census Tract 303, New York County, New York",2072.0
36061030700,"Census Tract 307, New York County, New York",1703.0
36061030900,"Census Tract 309, New York County, New York",3813.0
36061031100,"Census Tract 311, New York County, New York",0.0
36061031703,"Census Tract 317.03, New York County, New York",2609.0
36061031704,"Census Tract 317.04, New York County, New York",5747.0
36061031900,"Census Tract 319, New York County, New York",0.0
36005000100,"Census Tract 1, Bronx County, New York",0.0
36005000200,"Census Tract 2, Bronx County, New York",1238.0
36005000400,"Census Tract 4, Bronx County, New York",1993.0
36005001600,"Census Tract 16, Bronx County, New York",1661.0
36005001900,"Census Tract 19, Bronx County, New York",938.0
36005002000,"Census Tract 20, Bronx County, New York",2151.0
36005002300,"Census Tract 23, Bronx County, New York",1162.0
36005002400,"Census Tract 24, Bronx County, New York",80.0
36005002500,"Census Tract 25, Bronx County, New York",2026.0
36005002701,"Census Tract 27.01, Bronx County, New York",839.0
36005002702,"Census Tract 27.02, Bronx County, New York",1070.0
36005002800,"Census Tract 28, Bronx County, New York",1726.0
36005003100,"Census Tract 31, Bronx County, New York",778.0
36005003300,"Census Tract 33, Bronx County, New York",654.0
36005003500,"Census Tract 35, Bronx County, New York",1269.0
36005003700,"Census Tract 37, Bronx County, New York",118.0
36005003800,"Census Tract 38, Bronx County, New York",417.0
36005003900,"Census Tract 39, Bronx County, New York",2759.0
36005004001,"Census Tract 40.01, Bronx County, New York",517.0
36005004100,"Census Tract 41, Bronx County, New York",1451.0
36005004200,"Census Tract 42, Bronx County, New York",1495.0
36005004300,"Census Tract 43, Bronx County, New York",1677.0
36005004400,"Census Tract 44, Bronx County, New York",876.0
36005004600,"Census Tract 46, Bronx County, New York",459.0
36005004800,"Census Tract 48, Bronx County, New York",1618.0
36005005001,"Census Tract 50.01, Bronx County, New York",1480.0
36005005002,"Census Tract 50.02, Bronx County, New York",1874.0
36005005100,"Census Tract 51, Bronx County, New York",1489.0
36005005200,"Census Tract 52, Bronx County, New York",733.0
36005005300,"Census Tract 53, Bronx County, New York",734.0
36005005400,"Census Tract 54, Bronx County, New York",2065.0
36005005600,"Census Tract 56, Bronx County, New York",611.0
36005005902,"Census Tract 59.02, Bronx County, New York",801.0
36005006000,"Census Tract 60, Bronx County, New York",421.0
36005006100,"Census Tract 61, Bronx County, New York",1306.0
36005006200,"Census Tract 62, Bronx County, New York",2150.0
36005006300,"Census Tract 63, Bronx County, New York",1734.0
36005006400,"Census Tract 64, Bronx County, New York",965.0
36005006500,"Census Tract 65, Bronx County, New York",1861.0
36005006700,"Census Tract 67, Bronx County, New York",2146.0
36005006800,"Census Tract 68, Bronx County, New York",1161.0
36005006900,"Census Tract 69, Bronx County, New York",2613.0
36005007000,"Census Tract 70, Bronx County, New York",1532.0
36005007100,"Census Tract 71, Bronx County, New York",894.0
36005007200,"Census Tract 72, Bronx County, New York",1991.0
36005007300,"Census Tract 73, Bronx County, New York",1152.0
36005007400,"Census Tract 74, Bronx County, New York",938.0
36005007500,"Census Tract 75, Bronx County, New York",1807.0
36005007600,"Census Tract 76, Bronx County, New York",1748.0
36005007700,"Census Tract 77, Bronx County, New York",682.0
36005007800,"Census Tract 78, Bronx County, New York",2507.0
36005007900,"Census Tract 79, Bronx County, New York",1905.0
36005008300,"Census Tract 83, Bronx County, New York",2266.0
36005008400,"Census Tract 84, Bronx County, New York",1010.0
36005008500,"Census Tract 85, Bronx County, New York",1719.0
36005008600,"Census Tract 86, Bronx County, New York",1103.0
36005008700,"Census Tract 87, Bronx County, New York",1797.0
36005008900,"Census Tract 89, Bronx County, New York",903.0
36005009000,"Census Tract 90, Bronx County, New York",810.0
36005009200,"Census Tract 92, Bronx County, New York",2178.0
36005009300,"Census Tract 93, Bronx County, New York",1869.0
36005009600,"Census Tract 96, Bronx County, New York",717.0
36005009800,"Census Tract 98, Bronx County, New York",1650.0
36005011000,"Census Tract 110, Bronx County, New York",0.0
36005011502,"Census Tract 115.02, Bronx County, New York",1226.0
36005011700,"Census Tract 117, Bronx County, New York",546.0
36005011800,"Census Tract 118, Bronx County, New York",1580.0
36005011900,"Census Tract 119, Bronx County, New York",1697.0
36005012101,"Census Tract 121.01, Bronx County, New York",989.0
36005012102,"Census Tract 121.02, Bronx County, New York",446.0
36005012300,"Census Tract 123, Bronx County, New York",1380.0
36005012500,"Census Tract 125, Bronx County, New York",1274.0
36005012701,"Census Tract 127.01, Bronx County, New York",581.0
36005012901,"Census Tract 129.01, Bronx County, New York",1085.0
36005013000,"Census Tract 130, Bronx County, New York",567.0
36005013100,"Census Tract 131, Bronx County, New York",1590.0
36005013200,"Census Tract 132, Bronx County, New York",2819.0
36005013300,"Census Tract 133, Bronx County, New York",1786.0
36005013500,"Census Tract 135, Bronx County, New York",1023.0
36005013800,"Census Tract 138, Bronx County, New York",934.0
36005014100,"Census Tract 141, Bronx County, New York",2002.0
36005014300,"Census Tract 143, Bronx County, New York",449.0
36005014400,"Census Tract 144, Bronx County, New York",1503.0
36005014500,"Census Tract 145, Bronx County, New York",1838.0
36005014701,"Census Tract 147.01, Bronx County, New York",1334.0
36005014702,"Census Tract 147.02, Bronx County, New York",1616.0
36005014900,"Census Tract 149, Bronx County, New York",1473.0
36005015100,"Census Tract 151, Bronx County, New York",1763.0
36005015200,"Census Tract 152, Bronx County, New York",814.0
36005015300,"Census Tract 153, Bronx County, New York",1375.0
36005015500,"Census Tract 155, Bronx County, New York",937.0
36005015700,"Census Tract 157, Bronx County, New York",1588.0
36005015800,"Census Tract 158, Bronx County, New York",415.0
36005015900,"Census Tract 159, Bronx County, New York",499.0
36005016000,"Census Tract 160, Bronx County, New York",1571.0
36005016100,"Census Tract 161, Bronx County, New York",1321.0
36005016200,"Census Tract 162, Bronx County, New York",653.0
36005016300,"Census Tract 163, Bronx County, New York",0.0
36005016400,"Census Tract 164, Bronx County, New York",290.0
36005016500,"Census Tract 165, Bronx County, New York",271.0
36005016600,"Census Tract 166, Bronx County, New York",799.0
36005016700,"Census Tract 167, Bronx County, New York",897.0
36005016900,"Census Tract 169, Bronx County, New York",456.0
36005017100,"Census Tract 171, Bronx County, New York",0.0
36005017300,"Census Tract 173, Bronx County, New York",1849.0
36005017500,"Census Tract 175, Bronx County, New York",1936.0
36005017701,"Census Tract 177.01, Bronx County, New York",1619.0
36005017702,"Census Tract 177.02, Bronx County, New York",1937.0
36005017901,"Census Tract 179.01, Bronx County, New York",1667.0
36005017902,"Census Tract 179.02, Bronx County, New York",1257.0
36005018101,"Census Tract 181.01, Bronx County, New York",936.0
36005018102,"Census Tract 181.02, Bronx County, New York",1848.0
36005018301,"Census Tract 183.01, Bronx County, New York",1432.0
36005018302,"Census Tract 183.02, Bronx County, New York",1470.0
36005018400,"Census Tract 184, Bronx County, New York",1694.0
36005018500,"Census Tract 185, Bronx County, New York",2673.0
36005018900,"Census Tract 189, Bronx County, New York",3083.0
36005019300,"Census Tract 193, Bronx County, New York",1583.0
36005019400,"Census Tract 194, Bronx County, New York",739.0
36005019500,"Census Tract 195, Bronx County, New York",2384.0
36005019700,"Census Tract 197, Bronx County, New York",2603.0
36005019900,"Census Tract 199, Bronx County, New York",3177.0
36005020000,"Census Tract 200, Bronx County, New York",1591.0
36005020100,"Census Tract 201, Bronx County, New York",1301.0
36005020200,"Census Tract 202, Bronx County, New York",775.0
36005020400,"Census Tract 204, Bronx County, New York",1223.0
36005020501,"Census Tract 205.01, Bronx County, New York",2205.0
36005020502,"Census Tract 205.02, Bronx County, New York",605.0
36005020601,"Census Tract 206.01, Bronx County, New York",724.0
36005020900,"Census Tract 209, Bronx County, New York",1694.0
36005021001,"Census Tract 210.01, Bronx County, New York",3501.0
36005021002,"Census Tract 210.02, Bronx County, New York",3194.0
36005021100,"Census Tract 211, Bronx County, New York",1766.0
36005021200,"Census Tract 212, Bronx County, New York",1793.0
36005021301,"Census Tract 213.01, Bronx County, New York",470.0
36005021302,"Census Tract 213.02, Bronx County, New York",1853.0
36005021501,"Census Tract 215.01, Bronx County, New York",1410.0
36005021502,"Census Tract 215.02, Bronx County, New York",1943.0
36005021601,"Census Tract 216.01, Bronx County, New York",1383.0
36005021602,"Census Tract 216.02, Bronx County, New York",2033.0
36005021700,"Census Tract 217, Bronx County, New York",1840.0
36005021800,"Census Tract 218, Bronx County, New York",2453.0
36005021900,"Census Tract 219, Bronx County, New York",419.0
36005022000,"Census Tract 220, Bronx County, New York",778.0
36005022101,"Census Tract 221.01, Bronx County, New York",1233.0
36005022102,"Census Tract 221.02, Bronx County, New York",1683.0
36005022200,"Census Tract 222, Bronx County, New York",1370.0
36005022300,"Census Tract 223, Bronx County, New York",1922.0
36005022401,"Census Tract 224.01, Bronx County, New York",965.0
36005022403,"Census Tract 224.03, Bronx County, New York",1156.0
36005022404,"Census Tract 224.04, Bronx County, New York",1866.0
36005022500,"Census Tract 225, Bronx County, New York",2667.0
36005022701,"Census Tract 227.01, Bronx County, New York",1959.0
36005022702,"Census Tract 227.02, Bronx County, New York",558.0
36005022703,"Census Tract 227.03, Bronx County, New York",677.0
36005022800,"Census Tract 228, Bronx County, New York",2046.0
36005022901,"Census Tract 229.01, Bronx County, New York",1790.0
36005022902,"Census Tract 229.02, Bronx County, New York",1119.0
36005023000,"Census Tract 230, Bronx County, New York",981.0
36005023100,"Census Tract 231, Bronx County, New York",483.0
36005023200,"Census Tract 232, Bronx County, New York",954.0
36005023301,"Census Tract 233.01, Bronx County, New York",1333.0
36005023302,"Census Tract 233.02, Bronx County, New York",1403.0
36005023501,"Census Tract 235.01, Bronx County, New York",1099.0
36005023502,"Census Tract 235.02, Bronx County, New York",1531.0
36005023600,"Census Tract 236, Bronx County, New York",517.0
36005023702,"Census Tract 237.02, Bronx County, New York",402.0
36005023703,"Census Tract 237.03, Bronx County, New York",1774.0
36005023704,"Census Tract 237.04, Bronx County, New York",1220.0
36005023800,"Census Tract 238, Bronx County, New York",959.0
36005023900,"Census Tract 239, Bronx County, New York",2571.0
36005024000,"Census Tract 240, Bronx County, New York",1380.0
36005024100,"Census Tract 241, Bronx County, New York",2627.0
36005024300,"Census Tract 243, Bronx County, New York",1486.0
36005024400,"Census Tract 244, Bronx County, New York",960.0
36005024501,"Census Tract 245.01, Bronx County, New York",1461.0
36005024502,"Census Tract 245.02, Bronx County, New York",1247.0
36005024600,"Census Tract 246, Bronx County, New York",805.0
36005024700,"Census Tract 247, Bronx County, New York",769.0
36005024800,"Census Tract 248, Bronx County, New York",1087.0
36005024900,"Census Tract 249, Bronx County, New York",0.0
36005025000,"Census Tract 250, Bronx County, New York",893.0
36005025100,"Census Tract 251, Bronx County, New York",2243.0
36005025200,"Census Tract 252, Bronx County, New York",1079.0
36005025300,"Census Tract 253, Bronx County, New York",2132.0
36005025400,"Census Tract 254, Bronx County, New York",807.0
36005025500,"Census Tract 255, Bronx County, New York",2910.0
36005025600,"Census Tract 256, Bronx County, New York",579.0
36005025700,"Census Tract 257, Bronx County, New York",1096.0
36005026100,"Census Tract 261, Bronx County, New York",625.0
36005026300,"Census Tract 263, Bronx County, New York",1834.0
36005026400,"Census Tract 264, Bronx County, New York",2123.0
36005026500,"Census Tract 265, Bronx County, New York",3117.0
36005026601,"Census Tract 266.01, Bronx County, New York",1174.0
36005026602,"Census Tract 266.02, Bronx County, New York",1636.0
36005026701,"Census Tract 267.01, Bronx County, New York",1700.0
36005026702,"Census Tract 267.02, Bronx County, New York",2750.0
36005026900,"Census Tract 269, Bronx County, New York",1474.0
36005027300,"Census Tract 273, Bronx County, New York",2726.0
36005027401,"Census Tract 274.01, Bronx County, New York",1520.0
36005027402,"Census Tract 274.02, Bronx County, New York",1109.0
36005027600,"Census Tract 276, Bronx County, New York",0.0
36005027700,"Census Tract 277, Bronx County, New York",1644.0
36005027900,"Census Tract 279, Bronx County, New York",2609.0
36005028100,"Census Tract 281, Bronx County, New York",1396.0
36005028300,"Census Tract 283, Bronx County, New York",771.0
36005028400,"Census Tract 284, Bronx County, New York",74.0
36005028500,"Census Tract 285, Bronx County, New York",1539.0
36005028600,"Census Tract 286, Bronx County, New York",427.0
36005028700,"Census Tract 287, Bronx County, New York",1219.0
36005028800,"Census Tract 288, Bronx County, New York",1337.0
36005028900,"Census Tract 289, Bronx County, New York",1970.0
36005029301,"Census Tract 293.01, Bronx County, New York",639.0
36005029302,"Census Tract 293.02, Bronx County, New York",2114.0
36005029500,"Census Tract 295, Bronx County, New York",2064.0
36005029600,"Census Tract 296, Bronx County, New York",720.0
36005029700,"Census Tract 297, Bronx County, New York",1304.0
36005030000,"Census Tract 300, Bronx County, New York",2509.0
36005030100,"Census Tract 301, Bronx County, New York",424.0
36005030200,"Census Tract 302, Bronx County, New York",2920.0
36005030701,"Census Tract 307.01, Bronx County, New York",2074.0
36005030900,"Census Tract 309, Bronx County, New York",901.0
36005031000,"Census Tract 310, Bronx County, New York",1588.0
36005031200,"Census Tract 312, Bronx County, New York",553.0
36005031400,"Census Tract 314, Bronx County, New York",893.0
36005031600,"Census Tract 316, Bronx County, New York",770.0
